heder	Length	GC_amont	CG_precent
>lcl|NC_001134.8_cds_NP_009750.1_395 	483	202	41.82 %
>lcl|NC_001134.8_cds_NP_009751.1_396 	1134	440	38.80 %
>lcl|NC_001134.8_cds_NP_009752.3_397 	672	283	42.11 %
>lcl|NC_001134.8_cds_NP_009753.3_398 	372	147	39.52 %
>lcl|NC_001134.8_cds_NP_009754.1_399 	1269	528	41.61 %
>lcl|NC_001134.8_cds_NP_009755.1_400 	1665	721	43.30 %
>lcl|NC_001134.8_cds_NP_009756.1_403 	654	308	47.09 %
>lcl|NC_001134.8_cds_NP_009757.1_404 	2397	972	40.55 %
>lcl|NC_001134.8_cds_NP_009758.3_405 	1395	536	38.42 %
>lcl|NC_001134.8_cds_NP_009759.3_406 	1656	636	38.41 %
>lcl|NC_001134.8_cds_NP_009760.1_408 	636	243	38.21 %
>lcl|NC_001134.8_cds_NP_009761.4_410 	2538	1042	41.06 %
>lcl|NC_001134.8_cds_NP_009762.2_411 	2775	1073	38.67 %
>lcl|NC_001134.8_cds_NP_009763.2_412 	1128	440	39.01 %
>lcl|NC_001134.8_cds_NP_009764.3_413 	1215	494	40.66 %
>lcl|NC_001134.8_cds_NP_009766.4_414 	1398	572	40.92 %
>lcl|NC_001134.8_cds_NP_009767.1_415 	5508	2248	40.81 %
>lcl|NC_001134.8_cds_NP_001335746.1_416 	318	134	42.14 %
>lcl|NC_001134.8_cds_NP_009769.1_417 	429	154	35.90 %
>lcl|NC_001134.8_cds_NP_009770.3_418 	975	358	36.72 %
>lcl|NC_001134.8_cds_NP_009771.3_419 	2019	844	41.80 %
>lcl|NC_001134.8_cds_NP_009772.1_420 	825	393	47.64 %
>lcl|NC_001134.8_cds_NP_009773.1_421 	1584	722	45.58 %
>lcl|NC_001134.8_cds_NP_009774.4_422 	1878	702	37.38 %
>lcl|NC_001134.8_cds_NP_009775.3_423 	2025	725	35.80 %
>lcl|NC_001134.8_cds_NP_009776.1_424 	561	204	36.36 %
>lcl|NC_001134.8_cds_NP_009777.1_425 	3543	1534	43.30 %
>lcl|NC_001134.8_cds_NP_009778.3_426 	384	159	41.41 %
>lcl|NC_001134.8_cds_NP_009779.3_427 	1683	724	43.02 %
>lcl|NC_001134.8_cds_NP_009780.1_428 	1101	475	43.14 %
>lcl|NC_001134.8_cds_NP_009781.3_430 	1632	726	44.49 %
>lcl|NC_001134.8_cds_NP_009782.3_431 	1635	700	42.81 %
>lcl|NC_001134.8_cds_NP_009784.1_432 	2703	1049	38.81 %
>lcl|NC_001134.8_cds_NP_009786.1_433 	1563	591	37.81 %
>lcl|NC_001134.8_cds_NP_009787.3_434 	915	352	38.47 %
>lcl|NC_001134.8_cds_NP_009788.3_435 	2865	1116	38.95 %
>lcl|NC_001134.8_cds_NP_009789.1_436 	405	180	44.44 %
>lcl|NC_001134.8_cds_NP_009790.3_438 	912	447	49.01 %
>lcl|NC_001134.8_cds_NP_009792.3_439 	1242	515	41.47 %
>lcl|NC_001134.8_cds_NP_009793.1_441 	1155	486	42.08 %
>lcl|NC_001134.8_cds_NP_009794.3_442 	3363	1348	40.08 %
>lcl|NC_001134.8_cds_NP_009795.3_443 	1311	508	38.75 %
>lcl|NC_001134.8_cds_NP_009796.1_444 	2550	972	38.12 %
>lcl|NC_001134.8_cds_NP_009797.1_445 	2196	841	38.30 %
>lcl|NC_001134.8_cds_NP_009798.3_446 	1590	667	41.95 %
>lcl|NC_001134.8_cds_NP_009799.3_447 	1353	603	44.57 %
>lcl|NC_001134.8_cds_NP_009800.1_448 	1467	743	50.65 %
>lcl|NC_001134.8_cds_NP_009801.1_449 	717	293	40.86 %
>lcl|NC_001134.8_cds_NP_009802.3_450 	1347	548	40.68 %
>lcl|NC_001134.8_cds_NP_009803.3_451 	489	182	37.22 %
>lcl|NC_001134.8_cds_NP_009804.1_452 	3390	1280	37.76 %
>lcl|NC_001134.8_cds_NP_009805.1_453 	1164	465	39.95 %
>lcl|NC_001134.8_cds_NP_009806.3_454 	1452	577	39.74 %
>lcl|NC_001134.8_cds_NP_009807.3_455 	1659	687	41.41 %
>lcl|NC_001134.8_cds_NP_009808.1_456 	1113	487	43.76 %
>lcl|NC_001134.8_cds_NP_009809.1_457 	1572	552	35.11 %
>lcl|NC_001134.8_cds_NP_009810.3_458 	924	376	40.69 %
>lcl|NC_001134.8_cds_NP_009811.3_459 	444	210	47.30 %
>lcl|NC_001134.8_cds_NP_009812.1_460 	366	154	42.08 %
>lcl|NC_001134.8_cds_NP_009813.1_461 	528	208	39.39 %
>lcl|NC_001134.8_cds_NP_009814.3_462 	2085	805	38.61 %
>lcl|NC_001134.8_cds_NP_116328.4_463 	363	146	40.22 %
>lcl|NC_001134.8_cds_NP_009815.1_464 	717	276	38.49 %
>lcl|NC_001134.8_cds_NP_009816.1_465 	840	291	34.64 %
>lcl|NC_001134.8_cds_NP_009817.3_466 	429	157	36.60 %
>lcl|NC_001134.8_cds_NP_009818.3_467 	2067	731	35.37 %
>lcl|NC_001134.8_cds_NP_009819.1_468 	2001	796	39.78 %
>lcl|NC_001134.8_cds_NP_009820.1_469 	699	340	48.64 %
>lcl|NC_001134.8_cds_NP_009821.3_470 	321	147	45.79 %
>lcl|NC_001134.8_cds_NP_009822.4_471 	1473	658	44.67 %
>lcl|NC_001134.8_cds_NP_009823.2_472 	600	258	43.00 %
>lcl|NC_001134.8_cds_NP_009824.2_473 	963	437	45.38 %
>lcl|NC_001134.8_cds_NP_009825.4_474 	1182	527	44.59 %
>lcl|NC_001134.8_cds_NP_001381962.1_475 	453	187	41.28 %
>lcl|NC_001134.8_cds_NP_009827.3_476 	318	147	46.23 %
>lcl|NC_001134.8_cds_NP_009828.2_477 	417	200	47.96 %
>lcl|NC_001134.8_cds_NP_009829.2_478 	1638	671	40.96 %
>lcl|NC_001134.8_cds_NP_009830.3_479 	1260	497	39.44 %
>lcl|NC_001134.8_cds_NP_009831.3_480 	1443	530	36.73 %
>lcl|NC_001134.8_cds_NP_009832.1_481 	1311	563	42.94 %
>lcl|NC_001134.8_cds_NP_009833.1_482 	1584	598	37.75 %
>lcl|NC_001134.8_cds_NP_009834.4_483 	5751	2084	36.24 %
>lcl|NC_001134.8_cds_NP_009835.3_484 	2424	926	38.20 %
>lcl|NC_001134.8_cds_NP_009837.1_485 	606	251	41.42 %
>lcl|NC_001134.8_cds_NP_009838.1_486 	1338	521	38.94 %
>lcl|NC_001134.8_cds_NP_009839.4_487 	1914	797	41.64 %
>lcl|NC_001134.8_cds_NP_009840.3_488 	2637	983	37.28 %
>lcl|NC_001134.8_cds_NP_009841.1_489 	441	176	39.91 %
>lcl|NC_001134.8_cds_NP_009842.1_490 	1473	569	38.63 %
>lcl|NC_001134.8_cds_NP_009843.3_491 	2394	930	38.85 %
>lcl|NC_001134.8_cds_NP_009844.4_492 	435	162	37.24 %
>lcl|NC_001134.8_cds_NP_009845.2_493 	1614	690	42.75 %
>lcl|NC_001134.8_cds_NP_009846.1_494 	1284	513	39.95 %
>lcl|NC_001134.8_cds_NP_009847.4_495 	1452	519	35.74 %
>lcl|NC_001134.8_cds_NP_009848.4_496 	2718	1152	42.38 %
>lcl|NC_001134.8_cds_NP_009849.1_497 	966	372	38.51 %
>lcl|NC_001134.8_cds_NP_009850.1_498 	900	376	41.78 %
>lcl|NC_001134.8_cds_NP_001335747.1_499 	372	122	32.80 %
>lcl|NC_001134.8_cds_NP_009852.3_500 	1425	540	37.89 %
>lcl|NC_001134.8_cds_NP_009853.3_501 	2580	1029	39.88 %
>lcl|NC_001134.8_cds_NP_009854.2_502 	3651	1516	41.52 %
>lcl|NC_001134.8_cds_NP_009855.1_503 	1725	703	40.75 %
>lcl|NC_001134.8_cds_NP_009856.3_505 	1407	544	38.66 %
>lcl|NC_001134.8_cds_NP_009857.1_506 	1845	753	40.81 %
>lcl|NC_001134.8_cds_NP_009858.3_508 	1755	708	40.34 %
>lcl|NC_001134.8_cds_NP_009860.3_509 	363	178	49.04 %
>lcl|NC_001134.8_cds_NP_009861.1_510 	1140	429	37.63 %
>lcl|NC_001135.5_cds_NP_009863.2_511 	1848	747	40.42 %
>lcl|NC_001135.5_cds_NP_009864.1_512 	1377	542	39.36 %
>lcl|NC_001135.5_cds_NP_009865.2_513 	783	341	43.55 %
>lcl|NC_001135.5_cds_NP_009866.1_514 	633	222	35.07 %
>lcl|NC_001135.5_cds_NP_009867.1_515 	528	200	37.88 %
>lcl|NC_001135.5_cds_NP_001018030.1_516 	1083	426	39.34 %
>lcl|NC_001135.5_cds_NP_009870.1_517 	1272	511	40.17 %
>lcl|NC_001135.5_cds_NP_009871.2_518 	3291	1241	37.71 %
>lcl|NC_001135.5_cds_NP_009872.1_519 	951	365	38.38 %
>lcl|NC_001135.5_cds_NP_009873.1_520 	459	192	41.83 %
>lcl|NC_001135.5_cds_NP_001018031.2_521 	342	149	43.57 %
>lcl|NC_001135.5_cds_NP_009874.1_523 	2139	848	39.64 %
>lcl|NC_001135.5_cds_NP_009875.1_524 	435	146	33.56 %
>lcl|NC_001135.5_cds_NP_009876.1_525 	1008	385	38.19 %
>lcl|NC_001135.5_cds_NP_009877.1_527 	2526	964	38.16 %
>lcl|NC_001135.5_cds_NP_009878.1_528 	1251	482	38.53 %
>lcl|NC_001135.5_cds_NP_009879.2_529 	1752	737	42.07 %
>lcl|NC_001135.5_cds_NP_009880.2_530 	966	380	39.34 %
>lcl|NC_001135.5_cds_NP_009881.2_531 	939	409	43.56 %
>lcl|NC_001135.5_cds_NP_009882.1_533 	1392	514	36.93 %
>lcl|NC_001135.5_cds_NP_009883.1_534 	777	304	39.12 %
>lcl|NC_001135.5_cds_NP_009884.1_535 	2283	880	38.55 %
>lcl|NC_001135.5_cds_NP_009886.1_536 	1254	568	45.30 %
>lcl|NC_001135.5_cds_NP_009887.1_537 	1569	742	47.29 %
>lcl|NC_001135.5_cds_NP_009889.2_538 	360	186	51.67 %
>lcl|NC_001135.5_cds_NP_009890.1_539 	1503	746	49.63 %
>lcl|NC_001135.5_cds_NP_009891.1_540 	2238	1007	45.00 %
>lcl|NC_001135.5_cds_NP_009892.1_541 	1587	627	39.51 %
>lcl|NC_001135.5_cds_NP_009893.2_542 	1305	585	44.83 %
>lcl|NC_001135.5_cds_NP_009894.1_543 	1701	805	47.33 %
>lcl|NC_001135.5_cds_NP_009895.1_544 	333	139	41.74 %
>lcl|NC_001135.5_cds_NP_009896.2_545 	1065	517	48.54 %
>lcl|NC_001135.5_cds_NP_009897.1_546 	507	247	48.72 %
>lcl|NC_001135.5_cds_NP_009898.1_547 	1041	455	43.71 %
>lcl|NC_001135.5_cds_NP_009899.1_548 	894	322	36.02 %
>lcl|NC_001135.5_cds_NP_009900.2_549 	2400	1019	42.46 %
>lcl|NC_001135.5_cds_NP_009901.1_550 	1323	578	43.69 %
>lcl|NC_001135.5_cds_NP_009902.2_551 	1218	553	45.40 %
>lcl|NC_001135.5_cds_NP_009903.2_552 	1539	629	40.87 %
>lcl|NC_001135.5_cds_NP_065436.1_553 	582	272	46.74 %
>lcl|NC_001135.5_cds_NP_009904.2_554 	582	258	44.33 %
>lcl|NC_001135.5_cds_NP_009905.3_555 	1902	832	43.74 %
>lcl|NC_001135.5_cds_NP_009907.2_556 	3114	1255	40.30 %
>lcl|NC_001135.5_cds_NP_065437.1_557 	378	156	41.27 %
>lcl|NC_001135.5_cds_NP_009909.2_558 	5313	1969	37.06 %
>lcl|NC_001135.5_cds_NP_009910.2_559 	1317	510	38.72 %
>lcl|NC_001135.5_cds_NP_009911.2_560 	1095	482	44.02 %
>lcl|NC_001135.5_cds_NP_009912.2_561 	1494	645	43.17 %
>lcl|NC_001135.5_cds_NP_009913.2_562 	1143	494	43.22 %
>lcl|NC_001135.5_cds_NP_009914.2_563 	4911	1866	38.00 %
>lcl|NC_001135.5_cds_NP_976246.1_564 	405	155	38.27 %
>lcl|NC_001135.5_cds_NP_009916.1_565 	1284	546	42.52 %
>lcl|NC_001135.5_cds_NP_009917.1_566 	780	364	46.67 %
>lcl|NC_001135.5_cds_NP_009918.1_567 	930	466	50.11 %
>lcl|NC_001135.5_cds_NP_009919.3_568 	1158	561	48.45 %
>lcl|NC_001135.5_cds_NP_009922.2_570 	771	332	43.06 %
>lcl|NC_001135.5_cds_NP_009923.2_571 	1566	600	38.31 %
>lcl|NC_001135.5_cds_NP_009924.4_572 	792	278	35.10 %
>lcl|NC_001135.5_cds_NP_009925.1_573 	567	196	34.57 %
>lcl|NC_001135.5_cds_NP_009926.1_574 	462	145	31.39 %
>lcl|NC_001135.5_cds_NP_001335748.1_576 	315	96	30.48 %
>lcl|NC_001135.5_cds_NP_009928.1_577 	969	359	37.05 %
>lcl|NC_001135.5_cds_NP_009929.1_578 	552	207	37.50 %
>lcl|NC_001135.5_cds_NP_009930.1_579 	744	334	44.89 %
>lcl|NC_001135.5_cds_NP_009931.1_580 	1383	551	39.84 %
>lcl|NC_001135.5_cds_NP_001335749.1_581 	474	221	46.62 %
>lcl|NC_001135.5_cds_NP_009933.1_582 	720	261	36.25 %
>lcl|NC_001135.5_cds_NP_009934.1_583 	1812	710	39.18 %
>lcl|NC_001135.5_cds_NP_009935.1_584 	798	305	38.22 %
>lcl|NC_001135.5_cds_NP_009936.1_585 	852	358	42.02 %
>lcl|NC_001135.5_cds_NP_009937.2_586 	3150	1195	37.94 %
>lcl|NC_001135.5_cds_NP_009938.2_587 	1251	576	46.04 %
>lcl|NC_001135.5_cds_NP_009940.2_588 	1749	629	35.96 %
>lcl|NC_001135.5_cds_NP_009941.2_589 	954	333	34.91 %
>lcl|NC_001135.5_cds_NP_009942.2_590 	873	315	36.08 %
>lcl|NC_001135.5_cds_NP_009943.2_591 	2862	1132	39.55 %
>lcl|NC_001135.5_cds_NP_009944.2_592 	666	249	37.39 %
>lcl|NC_001135.5_cds_NP_009946.1_593 	1092	444	40.66 %
>lcl|NC_001135.5_cds_NP_009947.1_594 	648	251	38.73 %
>lcl|NC_001135.5_cds_NP_009950.1_597 	999	428	42.84 %
>lcl|NC_001135.5_cds_NP_001335750.1_598 	345	154	44.64 %
>lcl|NC_001135.5_cds_NP_009952.2_599 	1836	700	38.13 %
>lcl|NC_001135.5_cds_NP_009953.1_600 	1479	552	37.32 %
>lcl|NC_001135.5_cds_NP_001335751.1_603 	411	181	44.04 %
>lcl|NC_001135.5_cds_NP_009955.2_604 	2229	898	40.29 %
>lcl|NC_001135.5_cds_NP_009956.2_605 	630	250	39.68 %
>lcl|NC_001135.5_cds_NP_009957.1_606 	1539	619	40.22 %
>lcl|NC_001135.5_cds_NP_009958.2_607 	408	156	38.24 %
>lcl|NC_001135.5_cds_NP_009959.2_608 	2613	1089	41.68 %
>lcl|NC_001135.5_cds_NP_009960.2_609 	414	190	45.89 %
>lcl|NC_001135.5_cds_NP_009961.2_610 	6504	2280	35.06 %
>lcl|NC_001135.5_cds_NP_009962.2_611 	3681	1457	39.58 %
>lcl|NC_001135.5_cds_NP_009963.1_612 	1044	399	38.22 %
>lcl|NC_001135.5_cds_NP_009964.2_613 	1185	453	38.23 %
>lcl|NC_001135.5_cds_NP_009965.2_614 	1002	399	39.82 %
>lcl|NC_001135.5_cds_NP_009966.2_615 	2772	1069	38.56 %
>lcl|NC_001135.5_cds_NP_009967.2_616 	1929	759	39.35 %
>lcl|NC_001135.5_cds_NP_009868.3_617 	633	222	35.07 %
>lcl|NC_001135.5_cds_NP_009869.3_618 	528	200	37.88 %
>lcl|NC_001135.5_cds_NP_001297596.1_619 	333	120	36.04 %
>lcl|NC_001135.5_cds_NP_009971.1_620 	4224	1555	36.81 %
>lcl|NC_001135.5_cds_NP_009972.1_621 	384	142	36.98 %
>lcl|NC_001135.5_cds_NP_009973.1_622 	1074	438	40.78 %
>lcl|NC_001135.5_cds_NP_009974.1_623 	1476	707	47.90 %
>lcl|NC_001135.5_cds_NP_009975.1_624 	510	267	52.35 %
>lcl|NC_001135.5_cds_NP_009976.1_625 	828	436	52.66 %
>lcl|NC_001135.5_cds_NP_009978.1_626 	1833	915	49.92 %
>lcl|NC_001135.5_cds_NP_009979.1_627 	309	140	45.31 %
>lcl|NC_001135.5_cds_NP_009980.1_628 	669	355	53.06 %
>lcl|NC_001135.5_cds_NP_009981.1_629 	1452	665	45.80 %
>lcl|NC_001135.5_cds_NP_009982.1_630 	1545	624	40.39 %
>lcl|NC_001135.5_cds_NP_009983.1_631 	1692	610	36.05 %
>lcl|NC_001135.5_cds_NP_009984.1_632 	2772	1146	41.34 %
>lcl|NC_001135.5_cds_NP_009985.1_633 	777	412	53.02 %
>lcl|NC_001135.5_cds_NP_009986.1_634 	336	167	49.70 %
>lcl|NC_001135.5_cds_NP_009987.2_635 	1896	929	49.00 %
>lcl|NC_001135.5_cds_NP_009990.1_636 	474	227	47.89 %
>lcl|NC_001135.5_cds_NP_009991.2_637 	1695	709	41.83 %
>lcl|NC_001135.5_cds_NP_009992.1_638 	1464	554	37.84 %
>lcl|NC_001135.5_cds_NP_009993.1_639 	3198	1281	40.06 %
>lcl|NC_001135.5_cds_NP_009994.2_640 	1563	750	47.98 %
>lcl|NC_001135.5_cds_NP_009995.1_641 	957	415	43.36 %
>lcl|NC_001135.5_cds_NP_009996.2_642 	441	178	40.36 %
>lcl|NC_001135.5_cds_NP_009997.2_643 	1548	672	43.41 %
>lcl|NC_001135.5_cds_NP_009998.2_644 	3996	1569	39.26 %
>lcl|NC_001135.5_cds_NP_009999.2_645 	948	469	49.47 %
>lcl|NC_001135.5_cds_NP_010000.1_646 	783	339	43.30 %
>lcl|NC_001135.5_cds_NP_010001.1_648 	753	362	48.07 %
>lcl|NC_001135.5_cds_NP_010002.3_649 	2391	1039	43.45 %
>lcl|NC_001135.5_cds_NP_010003.2_650 	1329	635	47.78 %
>lcl|NC_001135.5_cds_NP_010004.1_651 	4284	1506	35.15 %
>lcl|NC_001135.5_cds_NP_010005.1_652 	387	153	39.53 %
>lcl|NC_001135.5_cds_NP_010006.1_653 	384	159	41.41 %
>lcl|NC_001135.5_cds_NP_010007.1_654 	2142	975	45.52 %
>lcl|NC_001135.5_cds_NP_001335752.1_655 	354	122	34.46 %
>lcl|NC_001135.5_cds_NP_010009.1_656 	573	252	43.98 %
>lcl|NC_001135.5_cds_NP_010011.1_657 	462	209	45.24 %
>lcl|NC_001135.5_cds_NP_010012.1_658 	1779	817	45.92 %
>lcl|NC_001135.5_cds_NP_010013.2_659 	4830	2018	41.78 %
>lcl|NC_001135.5_cds_NP_010014.1_660 	549	200	36.43 %
>lcl|NC_001135.5_cds_NP_010015.3_661 	2163	865	39.99 %
>lcl|NC_001135.5_cds_NP_010016.2_662 	3057	1125	36.80 %
>lcl|NC_001135.5_cds_NP_010017.2_663 	6327	2305	36.43 %
>lcl|NC_001135.5_cds_NP_010018.1_664 	1176	433	36.82 %
>lcl|NC_001135.5_cds_NP_010019.1_665 	1089	371	34.07 %
>lcl|NC_001135.5_cds_NP_010020.1_667 	360	134	37.22 %
>lcl|NC_001135.5_cds_NP_010021.1_668 	381	118	30.97 %
>lcl|NC_001135.5_cds_NP_010022.1_669 	1557	596	38.28 %
>lcl|NC_001135.5_cds_NP_010023.1_670 	468	176	37.61 %
>lcl|NC_001135.5_cds_NP_010024.1_671 	951	364	38.28 %
>lcl|NC_001135.5_cds_NP_010025.1_672 	549	203	36.98 %
>lcl|NC_001135.5_cds_NP_010026.1_673 	1107	490	44.26 %
>lcl|NC_001135.5_cds_NP_010029.1_674 	375	179	47.73 %
>lcl|NC_001135.5_cds_NP_010030.1_675 	1086	474	43.65 %
>lcl|NC_001135.5_cds_NP_010031.1_676 	2499	923	36.93 %
>lcl|NC_001135.5_cds_NP_010032.1_677 	1092	447	40.93 %
>lcl|NC_001136.10_cds_NP_010033.1_679 	1152	438	38.02 %
>lcl|NC_001136.10_cds_NP_010034.1_680 	1830	742	40.55 %
>lcl|NC_001136.10_cds_NP_010035.1_681 	1074	481	44.79 %
>lcl|NC_001136.10_cds_NP_010036.1_682 	1704	714	41.90 %
>lcl|NC_001136.10_cds_NP_010037.1_683 	1023	449	43.89 %
>lcl|NC_001136.10_cds_NP_010038.1_684 	990	406	41.01 %
>lcl|NC_001136.10_cds_NP_001335753.1_685 	354	138	38.98 %
>lcl|NC_001136.10_cds_NP_010040.1_686 	372	146	39.25 %
>lcl|NC_001136.10_cds_NP_010041.2_687 	3054	1122	36.74 %
>lcl|NC_001136.10_cds_NP_010042.2_688 	2373	812	34.22 %
>lcl|NC_001136.10_cds_NP_010043.1_689 	1470	631	42.93 %
>lcl|NC_001136.10_cds_NP_010044.2_690 	1173	454	38.70 %
>lcl|NC_001136.10_cds_NP_010045.1_691 	939	378	40.26 %
>lcl|NC_001136.10_cds_NP_010046.1_692 	504	179	35.52 %
>lcl|NC_001136.10_cds_NP_010047.1_693 	2241	854	38.11 %
>lcl|NC_001136.10_cds_NP_010048.1_694 	1377	580	42.12 %
>lcl|NC_001136.10_cds_NP_010050.1_696 	3378	1339	39.64 %
>lcl|NC_001136.10_cds_NP_010051.1_697 	1008	455	45.14 %
>lcl|NC_001136.10_cds_NP_010052.1_698 	1842	802	43.54 %
>lcl|NC_001136.10_cds_NP_010054.1_699 	1761	720	40.89 %
>lcl|NC_001136.10_cds_NP_010055.1_700 	1059	463	43.72 %
>lcl|NC_001136.10_cds_NP_010056.1_701 	1656	627	37.86 %
>lcl|NC_001136.10_cds_NP_010057.1_702 	1950	788	40.41 %
>lcl|NC_001136.10_cds_NP_010058.1_703 	3141	1338	42.60 %
>lcl|NC_001136.10_cds_NP_010059.1_704 	930	460	49.46 %
>lcl|NC_001136.10_cds_NP_010061.1_705 	2775	1219	43.93 %
>lcl|NC_001136.10_cds_NP_010062.1_706 	453	162	35.76 %
>lcl|NC_001136.10_cds_NP_010063.1_707 	954	431	45.18 %
>lcl|NC_001136.10_cds_NP_010064.1_708 	624	269	43.11 %
>lcl|NC_001136.10_cds_NP_010065.2_709 	1323	496	37.49 %
>lcl|NC_001136.10_cds_NP_010066.1_710 	3279	1202	36.66 %
>lcl|NC_001136.10_cds_NP_010067.1_711 	2100	831	39.57 %
>lcl|NC_001136.10_cds_NP_010068.1_712 	678	286	42.18 %
>lcl|NC_001136.10_cds_NP_010069.1_713 	633	246	38.86 %
>lcl|NC_001136.10_cds_NP_010070.1_714 	1119	447	39.95 %
>lcl|NC_001136.10_cds_NP_010071.1_715 	1716	692	40.33 %
>lcl|NC_001136.10_cds_NP_010072.1_716 	1020	409	40.10 %
>lcl|NC_001136.10_cds_NP_010073.2_717 	471	196	41.61 %
>lcl|NC_001136.10_cds_NP_010074.1_718 	1617	637	39.39 %
>lcl|NC_001136.10_cds_NP_010075.1_719 	2289	810	35.39 %
>lcl|NC_001136.10_cds_NP_010076.1_720 	984	409	41.57 %
>lcl|NC_001136.10_cds_NP_010077.1_722 	1182	498	42.13 %
>lcl|NC_001136.10_cds_NP_010078.1_723 	1872	772	41.24 %
>lcl|NC_001136.10_cds_NP_010079.1_724 	750	307	40.93 %
>lcl|NC_001136.10_cds_NP_010080.1_725 	861	345	40.07 %
>lcl|NC_001136.10_cds_NP_010081.2_726 	567	210	37.04 %
>lcl|NC_001136.10_cds_NP_010082.1_727 	2064	812	39.34 %
>lcl|NC_001136.10_cds_NP_010083.1_728 	903	383	42.41 %
>lcl|NC_001136.10_cds_NP_010084.1_729 	1578	682	43.22 %
>lcl|NC_001136.10_cds_NP_010086.2_730 	3822	1612	42.18 %
>lcl|NC_001136.10_cds_NP_010087.1_731 	2655	1065	40.11 %
>lcl|NC_001136.10_cds_NP_010088.1_732 	1128	436	38.65 %
>lcl|NC_001136.10_cds_NP_010089.1_733 	546	217	39.74 %
>lcl|NC_001136.10_cds_NP_010145.1_734 	363	152	41.87 %
>lcl|NC_001136.10_cds_NP_010091.2_735 	2886	1081	37.46 %
>lcl|NC_001136.10_cds_NP_010092.2_736 	1374	549	39.96 %
>lcl|NC_001136.10_cds_NP_010093.1_737 	1134	471	41.53 %
>lcl|NC_001136.10_cds_NP_010095.1_738 	834	366	43.88 %
>lcl|NC_001136.10_cds_NP_010096.1_739 	3216	1324	41.17 %
>lcl|NC_001136.10_cds_NP_010098.1_741 	963	357	37.07 %
>lcl|NC_001136.10_cds_NP_010099.1_742 	1287	568	44.13 %
>lcl|NC_001136.10_cds_NP_010101.1_744 	1644	634	38.56 %
>lcl|NC_001136.10_cds_NP_010102.1_745 	915	352	38.47 %
>lcl|NC_001136.10_cds_NP_010103.1_746 	1593	616	38.67 %
>lcl|NC_001136.10_cds_NP_010104.1_747 	513	206	40.16 %
>lcl|NC_001136.10_cds_NP_010105.1_748 	2127	776	36.48 %
>lcl|NC_001136.10_cds_NP_010106.1_749 	1035	408	39.42 %
>lcl|NC_001136.10_cds_NP_010107.1_750 	1764	790	44.78 %
>lcl|NC_001136.10_cds_NP_010108.1_751 	888	393	44.26 %
>lcl|NC_001136.10_cds_NP_010110.1_752 	6438	2578	40.04 %
>lcl|NC_001136.10_cds_NP_010111.1_753 	1587	610	38.44 %
>lcl|NC_001136.10_cds_NP_010112.1_754 	672	274	40.77 %
>lcl|NC_001136.10_cds_NP_010113.1_755 	1161	497	42.81 %
>lcl|NC_001136.10_cds_NP_010114.1_756 	2160	815	37.73 %
>lcl|NC_001136.10_cds_NP_010115.1_757 	594	256	43.10 %
>lcl|NC_001136.10_cds_NP_010116.1_758 	576	239	41.49 %
>lcl|NC_001136.10_cds_NP_010117.1_759 	2268	907	39.99 %
>lcl|NC_001136.10_cds_NP_010120.1_760 	1365	560	41.03 %
>lcl|NC_001136.10_cds_NP_010121.1_762 	1521	597	39.25 %
>lcl|NC_001136.10_cds_NP_010122.1_764 	1548	592	38.24 %
>lcl|NC_001136.10_cds_NP_010124.1_765 	357	140	39.22 %
>lcl|NC_001136.10_cds_NP_010125.1_766 	1569	662	42.19 %
>lcl|NC_001136.10_cds_NP_010126.1_767 	1284	533	41.51 %
>lcl|NC_001136.10_cds_NP_010127.1_768 	2706	991	36.62 %
>lcl|NC_001136.10_cds_NP_010128.1_769 	1833	702	38.30 %
>lcl|NC_001136.10_cds_NP_010131.1_770 	1269	542	42.71 %
>lcl|NC_001136.10_cds_NP_010132.1_771 	2994	1114	37.21 %
>lcl|NC_001136.10_cds_NP_010133.1_772 	2433	885	36.37 %
>lcl|NC_001136.10_cds_NP_010134.1_773 	1338	480	35.87 %
>lcl|NC_001136.10_cds_NP_010135.1_774 	1476	537	36.38 %
>lcl|NC_001136.10_cds_NP_010136.1_775 	3606	1440	39.93 %
>lcl|NC_001136.10_cds_NP_010137.2_776 	1071	521	48.65 %
>lcl|NC_001136.10_cds_NP_010138.1_777 	1587	666	41.97 %
>lcl|NC_001136.10_cds_NP_010139.1_778 	852	332	38.97 %
>lcl|NC_001136.10_cds_NP_010140.1_779 	2073	834	40.23 %
>lcl|NC_001136.10_cds_NP_010141.1_780 	5202	2126	40.87 %
>lcl|NC_001136.10_cds_NP_010142.2_781 	672	273	40.62 %
>lcl|NC_001136.10_cds_NP_010143.1_782 	2292	977	42.63 %
>lcl|NC_001136.10_cds_NP_010144.1_783 	546	229	41.94 %
>lcl|NC_001136.10_cds_NP_010090.1_784 	363	153	42.15 %
>lcl|NC_001136.10_cds_NP_010146.1_785 	609	225	36.95 %
>lcl|NC_001136.10_cds_NP_010147.1_786 	1110	462	41.62 %
>lcl|NC_001136.10_cds_NP_010149.1_788 	1314	515	39.19 %
>lcl|NC_001136.10_cds_NP_010150.1_789 	2448	921	37.62 %
>lcl|NC_001136.10_cds_NP_010151.1_790 	1323	560	42.33 %
>lcl|NC_001136.10_cds_NP_010153.1_792 	321	155	48.29 %
>lcl|NC_001136.10_cds_NP_010154.1_793 	876	373	42.58 %
