heder	Length	GC_amont	CG_precent
>ENST00000642282.1 cds scaffold	459	219	47.71 %
>ENST00000644703.1 cds scaffold	459	219	47.71 %
>ENST00000711151.2 cds chromosome	483	271	56.11 %
>ENST00000972685.1 cds chromosome	510	289	56.67 %
>ENST00000972684.1 cds chromosome	534	301	56.37 %
>ENST00000972686.1 cds chromosome	558	311	55.73 %
>ENST00000972758.1 cds chromosome	483	271	56.11 %
>ENST00000972784.1 cds chromosome	555	309	55.68 %
>ENST00000972783.1 cds chromosome	483	271	56.11 %
>ENST00000972937.1 cds chromosome	507	287	56.61 %
>ENST00000972938.1 cds chromosome	489	270	55.21 %
>ENST00000972939.1 cds chromosome	501	276	55.09 %
>ENST00000972940.1 cds chromosome	444	247	55.63 %
>ENST00000972941.1 cds chromosome	441	245	55.56 %
>ENST00000972942.1 cds chromosome	477	273	57.23 %
>ENST00000972943.1 cds chromosome	564	313	55.50 %
>ENST00000972944.1 cds chromosome	540	303	56.11 %
>ENST00000972945.1 cds chromosome	459	257	55.99 %
>ENST00000972946.1 cds chromosome	453	254	56.07 %
>ENST00000972947.1 cds chromosome	510	286	56.08 %
>ENST00000972948.1 cds chromosome	345	197	57.10 %
>ENST00000972949.1 cds chromosome	546	306	56.04 %
>ENST00000972950.1 cds chromosome	387	212	54.78 %
>ENST00000972951.1 cds chromosome	522	293	56.13 %
>ENST00000972988.1 cds chromosome	516	291	56.40 %
>ENST00000972989.1 cds chromosome	396	225	56.82 %
>ENST00000972990.1 cds chromosome	345	193	55.94 %
>ENST00000972991.1 cds chromosome	396	229	57.83 %
>ENST00000972992.1 cds chromosome	507	282	55.62 %
>ENST00000972993.1 cds chromosome	552	309	55.98 %
>ENST00000972994.1 cds chromosome	504	287	56.94 %
>ENST00000972995.1 cds chromosome	504	280	55.56 %
>ENST00000973021.1 cds chromosome	549	305	55.56 %
>ENST00000644756.2 cds scaffold	1179	501	42.49 %
>ENST00000642513.1 cds scaffold	339	176	51.92 %
>ENST00000643226.2 cds scaffold	339	176	51.92 %
>ENST00000711174.2 cds chromosome	972	608	62.55 %
>ENST00000972714.1 cds chromosome	524	319	60.88 %
>ENST00000972701.1 cds chromosome	972	608	62.55 %
>ENST00000972706.1 cds chromosome	534	326	61.05 %
>ENST00000972726.1 cds chromosome	524	319	60.88 %
>ENST00000972727.1 cds chromosome	374	229	61.23 %
>ENST00000972984.1 cds chromosome	972	608	62.55 %
>ENST00000972985.1 cds chromosome	930	578	62.15 %
>ENST00000972986.1 cds chromosome	972	608	62.55 %
>ENST00000972987.1 cds chromosome	687	435	63.32 %
>ENST00000973023.1 cds chromosome	972	608	62.55 %
>ENST00000645343.1 cds scaffold	351	166	47.29 %
>ENST00000644083.4 cds scaffold	1209	566	46.82 %
>ENST00000642698.1 cds scaffold	1209	566	46.82 %
>ENST00000643503.2 cds scaffold	1203	538	44.72 %
>ENST00000645241.1 cds scaffold	939	417	44.41 %
>ENST00000644492.2 cds scaffold	1209	540	44.67 %
>ENST00000711215.2 cds chromosome	1080	691	63.98 %
>ENST00000972959.1 cds chromosome	1080	691	63.98 %
>ENST00000972960.1 cds chromosome	1080	691	63.98 %
>ENST00000972961.1 cds chromosome	1080	691	63.98 %
>ENST00000972962.1 cds chromosome	1080	691	63.98 %
>ENST00000973024.1 cds chromosome	1080	691	63.98 %
>ENST00000973025.1 cds chromosome	1080	691	63.98 %
>ENST00000711217.2 cds chromosome	1137	602	52.95 %
>ENST00000972719.1 cds chromosome	493	259	52.54 %
>ENST00000972693.1 cds chromosome	903	489	54.15 %
>ENST00000972974.1 cds chromosome	1134	600	52.91 %
>ENST00000972975.1 cds chromosome	1137	602	52.95 %
>ENST00000972976.1 cds chromosome	1224	650	53.10 %
>ENST00000972977.1 cds chromosome	1134	600	52.91 %
>ENST00000972978.1 cds chromosome	900	487	54.11 %
>ENST00000972979.1 cds chromosome	1110	590	53.15 %
>ENST00000973026.1 cds chromosome	1137	602	52.95 %
>ENST00000973027.1 cds chromosome	1182	627	53.05 %
>ENST00000973028.1 cds chromosome	903	489	54.15 %
>ENST00000973029.1 cds chromosome	1218	646	53.04 %
>ENST00000973030.1 cds chromosome	900	487	54.11 %
>ENST00000973031.1 cds chromosome	1230	657	53.41 %
>ENST00000973032.1 cds chromosome	1011	541	53.51 %
>ENST00000711233.2 cds chromosome	1551	1029	66.34 %
>ENST00000972676.1 cds chromosome	1551	1029	66.34 %
>ENST00000972971.1 cds chromosome	1662	1101	66.25 %
>ENST00000972972.1 cds chromosome	1680	1112	66.19 %
>ENST00000972973.1 cds chromosome	1134	757	66.75 %
>ENST00000972983.1 cds chromosome	1548	1027	66.34 %
>ENST00000973033.1 cds chromosome	1740	1143	65.69 %
>ENST00000711212.2 cds chromosome	897	562	62.65 %
>ENST00000972955.1 cds chromosome	897	562	62.65 %
>ENST00000972956.1 cds chromosome	975	611	62.67 %
>ENST00000972957.1 cds chromosome	891	558	62.63 %
>ENST00000973000.1 cds chromosome	897	562	62.65 %
>ENST00000973001.1 cds chromosome	756	468	61.90 %
>ENST00000973002.1 cds chromosome	879	551	62.68 %
>ENST00000973003.1 cds chromosome	876	548	62.56 %
>ENST00000973004.1 cds chromosome	684	427	62.43 %
>ENST00000973034.1 cds chromosome	897	562	62.65 %
>ENST00000973035.1 cds chromosome	897	562	62.65 %
>ENST00000711192.2 cds chromosome	1866	1143	61.25 %
>ENST00000972692.1 cds chromosome	1818	1112	61.17 %
>ENST00000972781.1 cds chromosome	1692	1037	61.29 %
>ENST00000972933.1 cds chromosome	1866	1143	61.25 %
>ENST00000972934.1 cds chromosome	1743	1069	61.33 %
>ENST00000972935.1 cds chromosome	1743	1069	61.33 %
>ENST00000972936.1 cds chromosome	1242	749	60.31 %
>ENST00000973011.1 cds chromosome	1791	1095	61.14 %
>ENST00000973012.1 cds chromosome	1920	1176	61.25 %
>ENST00000973013.1 cds chromosome	894	565	63.20 %
>ENST00000973014.1 cds chromosome	1851	1135	61.32 %
>ENST00000973015.1 cds chromosome	1839	1127	61.28 %
>ENST00000973016.1 cds chromosome	1755	1076	61.31 %
>ENST00000973036.1 cds chromosome	1791	1095	61.14 %
>ENST00000973037.1 cds chromosome	1884	1154	61.25 %
>ENST00000973038.1 cds chromosome	1845	1129	61.19 %
>ENST00000711230.2 cds chromosome	1161	556	47.89 %
>ENST00000972778.1 cds chromosome	1305	636	48.74 %
>ENST00000972696.1 cds chromosome	1203	575	47.80 %
>ENST00000972697.1 cds chromosome	1203	575	47.80 %
>ENST00000972703.1 cds chromosome	714	334	46.78 %
>ENST00000972818.1 cds chromosome	1296	627	48.38 %
>ENST00000972717.1 cds chromosome	1203	575	47.80 %
>ENST00000972695.1 cds chromosome	1233	601	48.74 %
>ENST00000972819.1 cds chromosome	1152	548	47.57 %
>ENST00000972820.1 cds chromosome	1161	556	47.89 %
>ENST00000972679.1 cds chromosome	1134	534	47.09 %
>ENST00000972680.1 cds chromosome	702	325	46.30 %
>ENST00000972766.1 cds chromosome	858	410	47.79 %
>ENST00000972694.1 cds chromosome	1002	473	47.21 %
>ENST00000972963.1 cds chromosome	1203	575	47.80 %
>ENST00000972964.1 cds chromosome	1305	636	48.74 %
>ENST00000972965.1 cds chromosome	1227	588	47.92 %
>ENST00000972966.1 cds chromosome	1203	575	47.80 %
>ENST00000972967.1 cds chromosome	1203	575	47.80 %
>ENST00000973039.1 cds chromosome	1203	575	47.80 %
>ENST00000973040.1 cds chromosome	1305	636	48.74 %
>ENST00000973041.1 cds chromosome	1203	575	47.80 %
>ENST00000973042.1 cds chromosome	1203	575	47.80 %
>ENST00000973043.1 cds chromosome	1305	636	48.74 %
>ENST00000973044.1 cds chromosome	1203	575	47.80 %
>ENST00000973045.1 cds chromosome	1305	636	48.74 %
>ENST00000673158.1 cds scaffold	618	334	54.05 %
>ENST00000673382.1 cds scaffold	618	334	54.05 %
>ENST00000671802.1 cds scaffold	399	241	60.40 %
>ENST00000672102.1 cds scaffold	1140	676	59.30 %
>ENST00000672865.1 cds scaffold	1140	676	59.30 %
>ENST00000673523.1 cds scaffold	783	444	56.70 %
>ENST00000672096.1 cds scaffold	1140	676	59.30 %
>ENST00000673377.1 cds scaffold	852	511	59.98 %
>ENST00000672624.1 cds scaffold	495	279	56.36 %
>ENST00000672611.1 cds scaffold	852	511	59.98 %
>ENST00000711185.2 cds chromosome	2088	1340	64.18 %
>ENST00000972741.1 cds chromosome	1158	687	59.33 %
>ENST00000972691.1 cds chromosome	1341	815	60.78 %
>ENST00000972958.1 cds chromosome	2088	1340	64.18 %
>ENST00000972980.1 cds chromosome	2088	1340	64.18 %
>ENST00000972981.1 cds chromosome	2088	1340	64.18 %
>ENST00000972982.1 cds chromosome	2088	1340	64.18 %
>ENST00000973046.1 cds chromosome	2088	1340	64.18 %
>ENST00000711285.2 cds chromosome	1437	879	61.17 %
>ENST00000711289.2 cds chromosome	1566	953	60.86 %
>ENST00000972681.1 cds chromosome	1029	612	59.48 %
>ENST00000972932.1 cds chromosome	1335	815	61.05 %
>ENST00000711265.2 cds chromosome	663	275	41.48 %
>ENST00000972675.1 cds chromosome	783	323	41.25 %
>ENST00000972730.1 cds chromosome	540	231	42.78 %
>ENST00000972968.1 cds chromosome	660	274	41.52 %
>ENST00000972969.1 cds chromosome	504	210	41.67 %
>ENST00000972970.1 cds chromosome	537	230	42.83 %
>ENST00000972998.1 cds chromosome	663	275	41.48 %
>ENST00000972999.1 cds chromosome	663	275	41.48 %
>ENST00000973017.1 cds chromosome	681	284	41.70 %
>ENST00000973018.1 cds chromosome	663	275	41.48 %
>ENST00000973019.1 cds chromosome	381	166	43.57 %
>ENST00000973020.1 cds chromosome	663	275	41.48 %
>ENST00000331070.8 cds chromosome	321	147	45.79 %
>ENST00000382585.2 cds chromosome	321	147	45.79 %
>ENST00000344884.4 cds chromosome	612	226	36.93 %
>ENST00000382852.1 cds chromosome	645	256	39.69 %
>ENST00000304790.3 cds chromosome	1206	475	39.39 %
>ENST00000307393.3 cds chromosome	1206	475	39.39 %
>ENST00000309834.8 cds chromosome	612	226	36.93 %
>ENST00000338876.8 cds chromosome	645	256	39.69 %
>ENST00000382856.2 cds chromosome	645	256	39.69 %
>ENST00000321217.5 cds chromosome	558	305	54.66 %
>ENST00000559055.2 cds chromosome	558	305	54.66 %
>ENST00000250838.6 cds chromosome	1626	702	43.17 %
>ENST00000382287.5 cds chromosome	321	147	45.79 %
>ENST00000618574.1 cds chromosome	321	147	45.79 %
>ENST00000415508.6 cds chromosome	1101	486	44.14 %
>ENST00000382314.6 cds chromosome	1812	808	44.59 %
>ENST00000449750.7 cds chromosome	1173	516	43.99 %
>ENST00000682740.1 cds chromosome	2172	953	43.88 %
>ENST00000382432.9 cds chromosome	1677	720	42.93 %
>ENST00000440066.6 cds chromosome	1461	633	43.33 %
>ENST00000382296.4 cds chromosome	1956	866	44.27 %
>ENST00000634662.1 cds chromosome	1740	778	44.71 %
>ENST00000707665.1 cds scaffold	1899	1067	56.19 %
>ENST00000707666.1 cds scaffold	3108	1663	53.51 %
>ENST00000382867.4 cds chromosome	1626	702	43.17 %
>ENST00000383070.2 cds chromosome	615	309	50.24 %
>ENST00000250784.13 cds chromosome	792	382	48.23 %
>ENST00000430575.1 cds chromosome	787	378	48.03 %
>ENST00000250825.5 cds chromosome	378	249	65.87 %
>ENST00000382365.7 cds chromosome	1317	576	43.74 %
>ENST00000315357.9 cds chromosome	1101	489	44.41 %
>ENST00000446723.4 cds chromosome	1173	517	44.08 %
>ENST00000405239.6 cds chromosome	2235	1011	45.23 %
>ENST00000540248.5 cds chromosome	1173	516	43.99 %
>ENST00000426000.6 cds chromosome	1101	487	44.23 %
>ENST00000651267.2 cds chromosome	579	339	58.55 %
>ENST00000383036.1 cds chromosome	621	355	57.17 %
>ENST00000346432.3 cds chromosome	1569	796	50.73 %
>ENST00000355162.6 cds chromosome	1569	796	50.73 %
>ENST00000383032.6 cds chromosome	1569	796	50.73 %
>ENST00000651523.1 cds chromosome	420	196	46.67 %
>ENST00000382449.5 cds chromosome	1605	689	42.93 %
>ENST00000382440.6 cds chromosome	1965	835	42.49 %
>ENST00000382433.4 cds chromosome	1677	719	42.87 %
>ENST00000673372.1 cds scaffold	2118	1194	56.37 %
>ENST00000671968.1 cds scaffold	2160	1219	56.44 %
>ENST00000671919.1 cds scaffold	2016	1140	56.55 %
>ENST00000671826.1 cds scaffold	1056	602	57.01 %
>ENST00000671834.1 cds scaffold	435	232	53.33 %
>ENST00000672948.1 cds scaffold	468	251	53.63 %
>ENST00000671801.1 cds scaffold	470	255	54.26 %
>ENST00000250823.5 cds chromosome	378	249	65.87 %
>ENST00000635454.2 cds scaffold	4062	1596	39.29 %
>ENST00000634585.1 cds scaffold	717	306	42.68 %
>ENST00000634695.1 cds scaffold	3459	1386	40.07 %
>ENST00000635384.1 cds scaffold	4017	1579	39.31 %
>ENST00000634571.1 cds scaffold	387	145	37.47 %
>ENST00000635314.1 cds scaffold	3459	1386	40.07 %
>ENST00000672949.1 cds scaffold	333	197	59.16 %
>ENST00000671752.1 cds scaffold	1464	868	59.29 %
>ENST00000672447.1 cds scaffold	945	570	60.32 %
>ENST00000673022.1 cds scaffold	584	353	60.45 %
>ENST00000672115.1 cds scaffold	575	350	60.87 %
>ENST00000672727.1 cds scaffold	564	343	60.82 %
>ENST00000629237.2 cds chromosome	792	373	47.10 %
>ENST00000333703.8 cds chromosome	3114	1318	42.32 %
>ENST00000698927.1 cds chromosome	2654	1110	41.82 %
>ENST00000622698.4 cds chromosome	3114	1318	42.32 %
>ENST00000698851.1 cds chromosome	3747	1677	44.76 %
>ENST00000215473.7 cds chromosome	3162	1336	42.25 %
>ENST00000362095.9 cds chromosome	3147	1333	42.36 %
>ENST00000400457.3 cds chromosome	4023	1799	44.72 %
>ENST00000673093.1 cds scaffold	408	231	56.62 %
>ENST00000672644.1 cds scaffold	402	242	60.20 %
>ENST00000672495.1 cds scaffold	2871	1679	58.48 %
>ENST00000673552.1 cds scaffold	427	256	59.95 %
>ENST00000671934.1 cds scaffold	389	233	59.90 %
>ENST00000673190.1 cds scaffold	464	273	58.84 %
>ENST00000671973.1 cds scaffold	530	308	58.11 %
>ENST00000673375.1 cds scaffold	1095	691	63.11 %
>ENST00000673486.1 cds scaffold	1068	673	63.01 %
>ENST00000306882.4 cds chromosome	1665	726	43.60 %
>ENST00000382407.1 cds chromosome	1623	698	43.01 %
>ENST00000382392.5 cds chromosome	321	147	45.79 %
>ENST00000615850.1 cds chromosome	321	147	45.79 %
>ENST00000361963.3 cds chromosome	1623	698	43.01 %
>ENST00000306609.5 cds chromosome	1665	726	43.60 %
>ENST00000383020.7 cds chromosome	1491	668	44.80 %
>ENST00000382707.6 cds chromosome	1491	669	44.87 %
>ENST00000673260.1 cds scaffold	347	188	54.18 %
>ENST00000671945.1 cds scaffold	745	431	57.85 %
>ENST00000672694.1 cds scaffold	1920	1095	57.03 %
>ENST00000672891.1 cds scaffold	306	191	62.42 %
>ENST00000672242.1 cds scaffold	1809	1028	56.83 %
>ENST00000673059.1 cds scaffold	356	191	53.65 %
>ENST00000672541.1 cds scaffold	1965	1121	57.05 %
>ENST00000672372.1 cds scaffold	314	197	62.74 %
>ENST00000671862.1 cds scaffold	818	454	55.50 %
>ENST00000671993.1 cds scaffold	1920	1095	57.03 %
>ENST00000672235.1 cds scaffold	1983	1140	57.49 %
>ENST00000673288.1 cds scaffold	1231	688	55.89 %
>ENST00000672192.1 cds scaffold	342	215	62.87 %
>ENST00000672120.1 cds scaffold	505	292	57.82 %
>ENST00000672776.1 cds scaffold	1896	1084	57.17 %
>ENST00000673268.1 cds scaffold	384	206	53.65 %
>ENST00000640033.2 cds chromosome	666	359	53.90 %
>ENST00000426950.6 cds chromosome	945	552	58.41 %
>ENST00000383008.1 cds chromosome	903	530	58.69 %
>ENST00000635036.3 cds scaffold	1263	778	61.60 %
>ENST00000634817.1 cds scaffold	1263	778	61.60 %
>ENST00000634826.1 cds scaffold	1263	778	61.60 %
>ENST00000383005.8 cds chromosome	624	335	53.69 %
>ENST00000287721.13 cds chromosome	927	537	57.93 %
>ENST00000383000.1 cds chromosome	885	515	58.19 %
>ENST00000457222.6 cds chromosome	927	539	58.14 %
>ENST00000440483.5 cds chromosome	666	359	53.90 %
>ENST00000424594.1 cds chromosome	885	517	58.42 %
>ENST00000423647.6 cds chromosome	885	520	58.76 %
>ENST00000451548.6 cds chromosome	927	542	58.47 %
>ENST00000440215.5 cds chromosome	945	552	58.41 %
>ENST00000428845.6 cds chromosome	927	539	58.14 %
>ENST00000444056.1 cds chromosome	885	517	58.42 %
>ENST00000707739.1 cds scaffold	2607	1671	64.10 %
>ENST00000707740.1 cds scaffold	2154	920	42.71 %
>ENST00000707741.1 cds scaffold	2235	949	42.46 %
>ENST00000707742.1 cds scaffold	1830	792	43.28 %
>ENST00000707745.1 cds scaffold	2415	1024	42.40 %
>ENST00000707748.1 cds scaffold	633	221	34.91 %
>ENST00000707751.1 cds scaffold	687	328	47.74 %
>ENST00000429039.5 cds chromosome	666	360	54.05 %
>ENST00000320701.9 cds chromosome	927	541	58.36 %
>ENST00000383042.1 cds chromosome	885	519	58.64 %
>ENST00000570683.3 cds scaffold	948	430	45.36 %
>ENST00000573647.2 cds scaffold	1080	424	39.26 %
>ENST00000575738.1 cds scaffold	1023	397	38.81 %
>ENST00000576733.2 cds scaffold	981	381	38.84 %
>ENST00000626711.1 cds scaffold	936	384	41.03 %
>ENST00000574192.2 cds scaffold	927	379	40.88 %
>ENST00000573400.1 cds scaffold	939	367	39.08 %
>ENST00000574800.2 cds scaffold	960	383	39.90 %
>ENST00000574644.1 cds scaffold	951	390	41.01 %
>ENST00000627176.1 cds scaffold	960	411	42.81 %
>ENST00000626074.1 cds scaffold	930	411	44.19 %
>ENST00000672259.1 cds scaffold	774	359	46.38 %
>ENST00000671812.1 cds scaffold	774	359	46.38 %
>ENST00000644869.3 cds scaffold	411	265	64.48 %
>ENST00000645741.1 cds scaffold	393	266	67.68 %
>ENST00000647549.1 cds scaffold	381	231	60.63 %
>ENST00000643372.3 cds scaffold	708	503	71.05 %
>ENST00000646945.2 cds scaffold	777	461	59.33 %
>ENST00000672457.1 cds scaffold	629	369	58.66 %
>ENST00000673612.1 cds scaffold	691	404	58.47 %
>ENST00000671829.1 cds scaffold	951	540	56.78 %
>ENST00000673277.1 cds scaffold	540	300	55.56 %
>ENST00000672545.1 cds scaffold	840	479	57.02 %
>ENST00000673570.1 cds scaffold	951	540	56.78 %
>ENST00000673019.1 cds scaffold	840	479	57.02 %
>ENST00000671820.1 cds scaffold	951	540	56.78 %
>ENST00000673309.1 cds scaffold	540	300	55.56 %
>ENST00000673286.1 cds scaffold	738	432	58.54 %
>ENST00000671885.1 cds scaffold	789	445	56.40 %
>ENST00000672061.1 cds scaffold	354	191	53.95 %
>ENST00000673102.1 cds scaffold	327	182	55.66 %
>ENST00000672443.1 cds scaffold	636	367	57.70 %
>ENST00000673003.1 cds scaffold	438	266	60.73 %
>ENST00000672374.1 cds scaffold	636	367	57.70 %
>ENST00000672664.1 cds scaffold	581	346	59.55 %
>ENST00000672649.1 cds scaffold	423	249	58.87 %
>ENST00000672108.1 cds scaffold	388	238	61.34 %
>ENST00000382680.5 cds chromosome	1491	670	44.94 %
>ENST00000418956.2 cds chromosome	1380	623	45.14 %
>ENST00000673224.1 cds scaffold	1530	909	59.41 %
>ENST00000672821.1 cds scaffold	1248	758	60.74 %
>ENST00000671706.1 cds scaffold	1386	843	60.82 %
>ENST00000673275.1 cds scaffold	660	399	60.45 %
>ENST00000672921.1 cds scaffold	1356	825	60.84 %
>ENST00000629267.1 cds scaffold	507	239	47.14 %
>ENST00000640845.1 cds scaffold	597	281	47.07 %
>ENST00000382658.5 cds chromosome	1380	624	45.22 %
>ENST00000382659.7 cds chromosome	1491	671	45.00 %
>ENST00000631090.2 cds scaffold	1890	1199	63.44 %
>ENST00000625757.3 cds scaffold	1890	1199	63.44 %
>ENST00000625388.2 cds scaffold	1806	1130	62.57 %
>ENST00000625438.2 cds scaffold	1806	1130	62.57 %
>ENST00000627034.2 cds scaffold	1770	1104	62.37 %
>ENST00000626964.2 cds scaffold	518	293	56.56 %
>ENST00000630714.1 cds scaffold	414	248	59.90 %
>ENST00000672150.1 cds scaffold	1095	734	67.03 %
>ENST00000671716.1 cds scaffold	495	336	67.88 %
>ENST00000672765.1 cds scaffold	555	284	51.17 %
>ENST00000673099.1 cds scaffold	465	239	51.40 %
>ENST00000672043.1 cds scaffold	561	289	51.52 %
>ENST00000673304.1 cds scaffold	465	239	51.40 %
>ENST00000673259.1 cds scaffold	465	239	51.40 %
>ENST00000672250.1 cds scaffold	465	239	51.40 %
>ENST00000672755.1 cds scaffold	465	239	51.40 %
>ENST00000673105.1 cds scaffold	440	229	52.05 %
>ENST00000673210.1 cds scaffold	465	239	51.40 %
>ENST00000303766.12 cds chromosome	1491	668	44.80 %
>ENST00000454978.2 cds chromosome	1380	621	45.00 %
>ENST00000630954.2 cds scaffold	690	375	54.35 %
>ENST00000625241.3 cds scaffold	966	557	57.66 %
>ENST00000629606.2 cds scaffold	732	404	55.19 %
>ENST00000630592.2 cds scaffold	820	466	56.83 %
>ENST00000627797.2 cds scaffold	684	382	55.85 %
>ENST00000625673.2 cds scaffold	534	314	58.80 %
>ENST00000628079.2 cds scaffold	546	331	60.62 %
>ENST00000629982.1 cds scaffold	471	280	59.45 %
>ENST00000250831.6 cds chromosome	1491	667	44.74 %
>ENST00000629691.3 cds scaffold	1257	692	55.05 %
>ENST00000630857.1 cds scaffold	1164	648	55.67 %
>ENST00000672439.1 cds scaffold	984	562	57.11 %
>ENST00000673085.1 cds scaffold	477	281	58.91 %
>ENST00000672046.1 cds scaffold	984	551	56.00 %
>ENST00000673265.1 cds scaffold	984	551	56.00 %
>ENST00000672369.1 cds scaffold	778	423	54.37 %
>ENST00000631242.2 cds scaffold	419	177	42.24 %
>ENST00000628247.2 cds scaffold	378	189	50.00 %
>ENST00000626389.3 cds scaffold	2511	998	39.75 %
>ENST00000627583.2 cds scaffold	2433	964	39.62 %
>ENST00000626396.1 cds scaffold	374	176	47.06 %
>ENST00000678949.1 cds scaffold	2502	987	39.45 %
>ENST00000625684.3 cds scaffold	2502	987	39.45 %
>ENST00000630970.2 cds scaffold	2058	808	39.26 %
>ENST00000678470.1 cds scaffold	328	133	40.55 %
>ENST00000629480.2 cds scaffold	1824	714	39.14 %
>ENST00000630440.2 cds scaffold	477	203	42.56 %
>ENST00000628273.2 cds scaffold	1926	769	39.93 %
>ENST00000630528.2 cds scaffold	1929	771	39.97 %
>ENST00000626829.2 cds scaffold	1926	769	39.93 %
>ENST00000626168.2 cds scaffold	1929	771	39.97 %
>ENST00000625733.2 cds scaffold	468	193	41.24 %
>ENST00000630978.2 cds scaffold	331	144	43.50 %
>ENST00000628727.2 cds scaffold	328	142	43.29 %
>ENST00000626417.2 cds scaffold	319	140	43.89 %
>ENST00000673534.1 cds scaffold	996	607	60.94 %
>ENST00000673319.1 cds scaffold	1218	745	61.17 %
>ENST00000673081.1 cds scaffold	4683	2851	60.88 %
>ENST00000671847.1 cds scaffold	4689	2853	60.84 %
>ENST00000672688.1 cds scaffold	3054	1814	59.40 %
>ENST00000672757.1 cds scaffold	4617	2811	60.88 %
>ENST00000673278.1 cds scaffold	4292	2596	60.48 %
>ENST00000672813.1 cds scaffold	750	436	58.13 %
>ENST00000643089.1 cds chromosome	2511	1288	51.29 %
>ENST00000382872.5 cds chromosome	1947	1029	52.85 %
>ENST00000355905.6 cds chromosome	2451	1266	51.65 %
>ENST00000382868.5 cds chromosome	2622	1343	51.22 %
>ENST00000684976.1 cds chromosome	2511	1288	51.29 %
